config,dataset,openml_id,fold,n,d,classes,accuracy,time
base_catboost,mfeat-factors,12.0,1.0,2000.0,216.0,10.0,0.9725,54.14722466468811
base_catboost,mfeat-factors,12,2,2000,216,10,0.97,54.31528186798096
base_catboost,mfeat-factors,12.0,2.0,2000.0,216.0,10.0,0.97,54.31528186798096
base_catboost,mfeat-factors,12,3,2000,216,10,0.965,54.80239272117615
base_catboost,mfeat-factors,12.0,3.0,2000.0,216.0,10.0,0.965,54.80239272117615
base_catboost,mfeat-factors,12,4,2000,216,10,0.98,54.39298605918884
base_catboost,mfeat-factors,12.0,4.0,2000.0,216.0,10.0,0.98,54.39298605918884
base_catboost,mfeat-fourier,14,0,2000,76,10,0.83,31.674479007720947
base_catboost,mfeat-fourier,14.0,0.0,2000.0,76.0,10.0,0.83,31.674479007720947
base_catboost,mfeat-fourier,14,1,2000,76,10,0.82,31.69987726211548
base_catboost,mfeat-fourier,14.0,1.0,2000.0,76.0,10.0,0.82,31.69987726211548
base_catboost,mfeat-fourier,14,2,2000,76,10,0.84,31.70813703536988
base_catboost,mfeat-fourier,14.0,2.0,2000.0,76.0,10.0,0.84,31.70813703536988
base_catboost,mfeat-fourier,14,3,2000,76,10,0.82,31.65734553337097
base_catboost,mfeat-fourier,14.0,3.0,2000.0,76.0,10.0,0.82,31.65734553337097
base_catboost,mfeat-fourier,14,4,2000,76,10,0.8375,137.26112246513367
base_catboost,mfeat-fourier,14.0,4.0,2000.0,76.0,10.0,0.8375,137.26112246513367
base_catboost,mfeat-karhunen,16,0,2000,64,10,0.9825,26.688552379608154
base_catboost,mfeat-karhunen,16.0,0.0,2000.0,64.0,10.0,0.9825,26.688552379608154
base_catboost,mfeat-karhunen,16,1,2000,64,10,0.9725,26.686468601226807
base_catboost,mfeat-karhunen,16.0,1.0,2000.0,64.0,10.0,0.9725,26.686468601226807
base_catboost,mfeat-karhunen,16,2,2000,64,10,0.965,26.68572235107422
base_catboost,mfeat-karhunen,16.0,2.0,2000.0,64.0,10.0,0.965,26.68572235107422
base_catboost,mfeat-karhunen,16,3,2000,64,10,0.9525,26.68608546257019
base_catboost,mfeat-karhunen,16.0,3.0,2000.0,64.0,10.0,0.9525,26.68608546257019
base_catboost,mfeat-karhunen,16,4,2000,64,10,0.9875,26.646158456802368
base_catboost,mfeat-karhunen,16.0,4.0,2000.0,64.0,10.0,0.9875,26.646158456802368
base_catboost,mfeat-morphological,18,0,2000,6,10,0.735,1.7786259651184082
base_catboost,mfeat-morphological,18.0,0.0,2000.0,6.0,10.0,0.735,1.7786259651184082
base_catboost,mfeat-morphological,18,1,2000,6,10,0.69,1.784163475036621
base_catboost,mfeat-morphological,18.0,1.0,2000.0,6.0,10.0,0.69,1.784163475036621
base_catboost,mfeat-morphological,18,2,2000,6,10,0.7,1.7791118621826172
base_catboost,mfeat-morphological,18.0,2.0,2000.0,6.0,10.0,0.7,1.7791118621826172
base_catboost,mfeat-morphological,18,3,2000,6,10,0.725,1.7781894207000732
base_catboost,mfeat-morphological,18.0,3.0,2000.0,6.0,10.0,0.725,1.7781894207000732
base_catboost,mfeat-morphological,18,4,2000,6,10,0.74,1.7730135917663574
base_catboost,mfeat-morphological,18.0,4.0,2000.0,6.0,10.0,0.74,1.7730135917663574
base_catboost,mfeat-pixel,40979,0,2000,240,10,0.975,18.479336500167847
base_catboost,mfeat-pixel,40979.0,0.0,2000.0,240.0,10.0,0.975,18.479336500167847
base_catboost,mfeat-pixel,40979,1,2000,240,10,0.9675,18.38109254837036
base_catboost,mfeat-pixel,40979.0,1.0,2000.0,240.0,10.0,0.9675,18.38109254837036
base_catboost,mfeat-pixel,40979,2,2000,240,10,0.9775,18.482454538345337
base_catboost,mfeat-pixel,40979.0,2.0,2000.0,240.0,10.0,0.9775,18.482454538345337
base_catboost,mfeat-pixel,40979,3,2000,240,10,0.9625,18.52897882461548
base_catboost,mfeat-pixel,40979.0,3.0,2000.0,240.0,10.0,0.9625,18.52897882461548
base_catboost,mfeat-pixel,40979,4,2000,240,10,0.9725,68.00670289993286
base_catboost,mfeat-pixel,40979.0,4.0,2000.0,240.0,10.0,0.9725,68.00670289993286
base_catboost,mfeat-zernike,22,0,2000,47,10,0.7875,19.72441005706787
base_catboost,mfeat-zernike,22.0,0.0,2000.0,47.0,10.0,0.7875,19.72441005706787
base_catboost,mfeat-zernike,22,1,2000,47,10,0.81,19.68638300895691
base_catboost,mfeat-zernike,22.0,1.0,2000.0,47.0,10.0,0.81,19.68638300895691
base_catboost,mfeat-zernike,22,2,2000,47,10,0.77,19.735264778137207
base_catboost,mfeat-zernike,22.0,2.0,2000.0,47.0,10.0,0.77,19.735264778137207
base_catboost,mfeat-zernike,22,3,2000,47,10,0.785,19.70700454711914
